ax (m/s^2),ay (m/s^2),az (m/s^2)
0.1193,-0.6902,-0.2892
-0.0784,-0.8503,-0.3063
-0.2195,-1.0328,-0.3672
-0.2772,-1.1585,-0.5284
-0.2247,-1.2342,-0.7604
-0.1385,-1.2257,-1.0151
-0.0284,-1.2046,-1.2046
0.0779,-1.1493,-1.2645
0.2685,-1.1436,-1.23
0.4904,-1.2285,-1.1173
0.7627,-1.3562,-0.976
0.9465,-1.4668,-0.8614
1.0808,-1.5769,-0.8055
1.1452,-1.6984,-0.7657
1.1699,-1.7861,-0.6965
1.0967,-1.7543,-0.6272
0.8493,-1.5891,-0.65
0.4823,-1.3384,-0.7111
0.0185,-1.0717,-0.8103
-0.4479,-0.9064,-0.8916
-0.7867,-0.852,-0.9738
-0.9633,-0.8439,-1.0229
-0.9425,-0.8725,-1.1082
-0.7676,-0.9208,-1.2232
-0.4312,-0.9719,-1.2657
0.0005,-0.9974,-1.2917
0.4617,-1.0476,-1.3585
0.922,-1.0815,-1.4318
1.266,-1.1125,-1.5443
1.5417,-1.0965,-1.6387
1.6774,-0.9175,-1.7485
1.5672,-0.4578,-1.7114
1.3036,0.3138,-1.4022
1.1087,1.1689,-0.863
1.0924,1.9215,-0.112
0.9793,2.4288,0.8043
0.407,2.8214,1.7176
-0.5012,3.0062,2.5295
-1.2048,2.8202,3.096
-1.4711,2.292,3.3642
-1.3256,1.5076,3.3277
-1.1428,0.7693,2.9501
-1.0543,0.1978,2.3595
-0.8619,-0.2057,1.6553
-0.5658,-0.4466,0.8955
-0.4642,-0.1859,0.0547
-0.6504,0.6756,-0.673
-0.8136,2.0823,-0.8859
-0.7078,3.5609,-0.5948
-0.0282,4.4719,0.0833
0.9719,4.3385,0.7986
1.3186,3.4949,1.3041
0.7599,2.4007,1.6947
-0.0578,1.4135,1.7918
-0.5978,0.7836,1.6508
-0.7167,0.3664,1.0903
-0.562,0.0844,0.3259
-0.3767,-0.0635,-0.5058
-0.3305,-0.1266,-1.1558
-0.3613,-0.0569,-1.4658
-0.3584,0.1262,-1.4551
-0.2617,0.3355,-1.1474
-0.2129,0.5796,-0.6442
-0.3913,0.8431,-0.1166
-0.6255,1.0273,0.3994
-0.8144,0.9999,0.8975
-0.8081,0.7655,1.3099
-0.6213,0.4604,1.5409
-0.2847,0.1949,1.542
0.048,0.0671,1.2855
0.2969,-0.0186,0.918
0.3698,-0.1072,0.5182
0.3506,-0.2365,0.1821
0.2056,-0.4182,-0.0951
-0.0182,-0.6349,-0.2555
-0.3241,-0.8647,-0.3195
-0.6629,-1.0334,-0.3183
-0.9185,-1.1481,-0.1812
-1.1229,-1.1348,-0.0052
-1.2559,-1.0776,0.171
-1.2823,-0.9241,0.3421
-1.185,-0.7179,0.4477
-1.0061,-0.4834,0.506
-0.8188,-0.2878,0.5375
-0.6363,-0.1437,0.5837
-0.4867,-0.0367,0.6092
-0.4058,0.0115,0.6192
-0.3918,-0.0111,0.5655
-0.4526,-0.1161,0.4233
-0.5386,-0.2458,0.2388
-0.5378,-0.4045,-0.0039
-0.5454,-0.5844,-0.269
-0.564,-0.7446,-0.5293
-0.6007,-0.8727,-0.7382
-0.6267,-0.9136,-0.8913
-0.668,-0.8866,-0.9906
-0.6385,-0.8348,-0.9708
-0.5599,-0.7609,-0.8739
-0.4321,-0.6844,-0.7176
-0.3245,-0.6225,-0.596
-0.2802,-0.5873,-0.5132
-0.2655,-0.5955,-0.4613
-0.2979,-0.6499,-0.4357
-0.3506,-0.7624,-0.4551
-0.373,-0.9689,-0.5006
-0.3958,-1.2046,-0.5584
-0.3907,-1.4742,-0.6382
-0.4011,-1.6842,-0.7407
-0.4826,-1.7839,-0.9125
-0.6385,-1.7371,-1.1215
-0.8047,-1.6206,-1.274
-0.8977,-1.5235,-1.3564
-0.9332,-1.4178,-1.3407
-0.9104,-1.3659,-1.2501
-0.8354,-1.3014,-1.0657
-0.7311,-1.2583,-0.8478
-0.6202,-1.2709,-0.6037
-0.4809,-1.3233,-0.3976
-0.3347,-1.4038,-0.3404
-0.2776,-1.4501,-0.4929
-0.3108,-1.4334,-0.7933
-0.4331,-1.3246,-1.0917
-0.5928,-1.1526,-1.3074
-0.6607,-0.9982,-1.3747
-0.6408,-0.8928,-1.2859
-0.5487,-0.8466,-1.063
-0.421,-0.8678,-0.7652
-0.3527,-0.8832,-0.4508
-0.3095,-0.9204,-0.2193
-0.328,-0.9415,-0.152
-0.3639,-0.9491,-0.2837
-0.481,-0.9404,-0.6006
-0.6477,-0.8642,-0.949
-0.8765,-0.7363,-1.3
-1.2171,-0.5749,-1.6178
-1.5638,-0.5082,-1.8611
-1.7244,-0.6307,-1.9361
-1.5048,-0.8845,-1.7431
-0.8013,-0.9091,-1.2472
0.1677,-0.4697,-0.7222
0.8351,0.303,-0.3709
1.0512,1.0806,0.0623
1.1563,1.7577,0.6377
1.319,2.3647,1.4038
1.5628,3.0322,2.3254
1.6441,3.5406,3.3193
1.2581,3.5606,4.0554
0.5304,3.0176,4.4126
-0.0686,2.328,4.4545
-0.3515,1.8493,3.9532
-0.3263,1.6171,2.8038
0.1212,1.7107,1.3027
0.8559,2.0599,-0.3087
1.4833,2.5094,-1.682
1.8662,2.7286,-2.4823
1.9335,2.4823,-2.717
1.6947,1.8846,-2.3944
1.407,1.2315,-1.8398
1.1827,0.7417,-1.2319
0.8409,0.5303,-0.682
0.4424,0.5894,-0.2851
0.2111,0.7298,-0.1338
0.2095,0.8438,-0.1142
0.3455,0.836,-0.2118
0.5225,0.7495,-0.3812
0.5541,0.5966,-0.4836
0.4199,0.4328,-0.5179
0.2017,0.2176,-0.438
0.0283,0.0941,-0.2621
0.0474,0.0087,-0.0554
0.211,-0.1304,0.0455
0.3978,-0.3061,0.1292
0.5902,-0.5764,0.2517
0.7501,-0.8747,0.4175
0.8537,-1.1395,0.6631
0.8429,-1.3096,0.8577
0.6985,-1.3424,1.0227
0.4663,-1.257,1.0538
0.2386,-1.0131,0.9142
0.1167,-0.7022,0.6801
0.2476,-0.4419,0.3875
0.527,-0.2748,0.1297
0.865,-0.1865,0.0323
1.1097,-0.1818,0.0353
1.2458,-0.223,0.0897
1.2798,-0.2986,0.1179
1.1436,-0.3852,0.0805
0.8404,-0.4111,-0.0391
0.4097,-0.36,-0.2254
-0.0391,-0.3259,-0.4063
-0.4559,-0.3184,-0.5934
-0.7904,-0.3226,-0.716
-0.9636,-0.3739,-0.823
-0.9696,-0.4217,-0.901
-0.7563,-0.4612,-0.9308
-0.3224,-0.4733,-0.9526
0.1398,-0.4681,-0.9444
0.4721,-0.4075,-0.9151
0.6875,-0.3382,-0.8142
0.784,-0.2881,-0.6919
0.7952,-0.2511,-0.5763
0.6997,-0.2846,-0.4911
0.513,-0.3744,-0.4432
0.4042,-0.4842,-0.4448
0.3802,-0.595,-0.5104
0.3807,-0.6992,-0.6335
0.3837,-0.7942,-0.7888
0.3986,-0.8892,-0.9391
0.4322,-1.0061,-1.0551
0.4715,-1.0886,-1.1239
0.5279,-1.1324,-1.1899
0.5466,-1.1707,-1.2275
0.5539,-1.2153,-1.228
0.5331,-1.2902,-1.1673
0.4792,-1.3357,-1.095
0.3681,-1.4191,-0.9933
0.2455,-1.4906,-0.8769
0.1234,-1.5532,-0.7603
0.0476,-1.5859,-0.6605
0.0373,-1.5605,-0.6384
0.0929,-1.4434,-0.742
0.2027,-1.263,-0.9393
0.3182,-1.0881,-1.1172
0.4315,-1.0474,-1.213
0.5295,-1.1549,-1.2182
0.5932,-1.449,-1.2286
0.6035,-1.7981,-1.2696
0.5915,-2.0637,-1.2825
0.6363,-2.2536,-1.2943
0.7385,-2.3418,-1.2452
0.849,-2.3386,-1.2483
0.9418,-2.2441,-1.2839
1.0178,-2.1225,-1.3431
1.0607,-2.0073,-1.4145
1.0369,-1.946,-1.4772
0.9882,-1.9786,-1.6102
1.0334,-2.0696,-1.7851
1.0865,-2.1806,-2.146
0.6306,-1.8999,-2.738
-0.1334,-0.7934,-2.4143
-0.2412,0.6825,-1.4056
0.3832,1.7225,-0.3537
0.6025,2.5108,0.9672
0.0031,3.3729,2.7238
-0.9034,4.1975,4.1955
-1.512,4.6948,5.0018
-1.6794,4.8478,5.3334
-1.6043,4.7099,5.0939
-1.2576,4.1715,4.3733
-0.5993,3.452,3.5694
-0.0084,2.814,2.3451
0.0659,2.5492,0.8928
-0.2147,2.7784,-0.2825
-0.4365,3.1862,-1.1533
-0.2876,3.432,-1.3563
0.046,3.4089,-0.9738
0.3039,3.2061,-0.3707
0.3697,2.8702,0.3386
0.3605,2.3575,0.8843
0.3494,1.7185,1.2833
0.2781,0.9274,1.3844
0.1476,0.1362,1.0644
-0.1348,-0.4553,0.4772
-0.5671,-0.7478,-0.1327
-1.0135,-0.7697,-0.5508
-1.2691,-0.5879,-0.6667
-1.254,-0.4014,-0.5498
-1.0404,-0.2157,-0.2211
-0.7762,-0.0791,0.1771
-0.5146,0.0102,0.5932
-0.295,0.0015,0.975
-0.058,-0.1536,1.2539
0.1668,-0.4031,1.3739
0.2637,-0.6632,1.2799
0.208,-0.8859,1.0299
-0.0405,-1.0157,0.7104
-0.3895,-1.0213,0.4807
-0.7839,-0.8977,0.2998
-1.1449,-0.6781,0.175
-1.352,-0.4586,0.1238
-1.3264,-0.2991,0.1444
-1.1826,-0.1855,0.1704
-0.9701,-0.0652,0.1565
-0.7115,-0.0029,0.0859
-0.4561,0.011,-0.0205
-0.2388,-0.021,-0.2044
-0.1288,-0.0723,-0.4062
-0.1529,-0.1335,-0.5662
-0.2732,-0.1757,-0.6799
-0.4378,-0.1798,-0.7517
-0.6479,-0.1409,-0.7867
-0.7216,-0.1116,-0.8331
-0.714,-0.1013,-0.8699
-0.6433,-0.1243,-0.9413
-0.5187,-0.1468,-1.0024
-0.371,-0.1976,-1.0392
-0.2669,-0.2693,-1.0592
-0.2118,-0.3813,-1.0522
-0.1917,-0.5264,-1.0583
-0.2168,-0.6761,-1.0721
-0.2968,-0.8257,-1.0929
-0.3789,-0.9419,-1.1895
-0.4628,-0.9983,-1.2902
-0.4854,-1.0236,-1.3643
-0.4768,-1.0105,-1.4409
-0.4509,-1.0309,-1.4625
-0.4193,-1.0657,-1.4698
-0.3778,-1.1508,-1.4577
-0.408,-1.2264,-1.45
-0.4746,-1.2853,-1.4681
-0.6334,-1.2652,-1.5168
-0.7966,-1.159,-1.5889
-0.9645,-0.9594,-1.6458
-1.0797,-0.7169,-1.6466
-1.0751,-0.4816,-1.5839
-1.0077,-0.309,-1.4907
-0.8289,-0.235,-1.3851
-0.6384,-0.198,-1.3566
-0.5364,-0.1792,-1.4279
-0.6087,-0.1474,-1.5915
-0.8077,-0.0736,-1.8035
-1.0518,0.0053,-2.0378
-1.3617,0.0798,-2.216
-1.5874,0.3083,-2.0294
-1.4851,0.9248,-1.5252
-0.7963,2.1694,-0.5365
0.2229,3.7847,0.7664
0.9113,4.8757,1.8656
0.9112,4.6747,2.8328
0.3426,3.4928,3.7244
-0.3481,2.2372,4.0978
-0.9572,1.2285,3.517
-1.2133,0.4811,2.2076
-0.7737,-0.1162,0.6018
0.297,-0.4441,-0.7657
1.541,-0.4954,-1.5322
2.3083,-0.4459,-1.6165
2.4499,-0.462,-1.1954
2.2463,-0.5617,-0.4935
1.9163,-0.6957,0.3458
1.5264,-0.6927,1.0828
1.0408,-0.4839,1.582
0.5107,-0.0752,1.8589
0.1187,0.3556,1.9932
-0.0776,0.7382,2.0908
-0.0903,0.9744,2.0994
-0.0274,0.9714,1.9639
0.0116,0.7496,1.6736
0.0107,0.4393,1.274
0.011,0.1161,0.8443
0.005,-0.217,0.453
0.0236,-0.4853,0.209
0.0798,-0.694,0.1618
0.2226,-0.8629,0.273
0.3681,-1.0382,0.4207
0.4822,-1.2226,0.575
0.6169,-1.39,0.6423
0.7977,-1.5091,0.5827
0.9951,-1.5604,0.4137
1.2459,-1.5465,0.2709
1.4575,-1.4722,0.1861
1.587,-1.3358,0.2187
1.6125,-1.1689,0.3087
1.5567,-1.0078,0.4726
1.404,-0.8455,0.6373
1.2174,-0.7057,0.7385
1.0293,-0.6313,0.7656
0.8626,-0.5789,0.6867
0.7433,-0.5671,0.5506
0.6476,-0.5431,0.3561
0.5785,-0.5475,0.2055
0.5484,-0.554,0.135
0.4957,-0.5891,0.1017
0.4133,-0.6097,0.1082
0.3201,-0.6162,0.1339
0.2566,-0.6037,0.1577
0.1963,-0.5414,0.1687
0.206,-0.4249,0.1658
0.2477,-0.2424,0.1118
0.2969,-0.066,0.0435
0.3461,0.0781,0.0018
0.2965,0.2017,-0.0875
0.2287,0.2285,-0.1526
0.1497,0.2041,-0.2417
0.0546,0.1215,-0.3002
0.0377,-0.0312,-0.3697
0.1045,-0.1893,-0.422
0.2732,-0.3097,-0.4956
0.5071,-0.4429,-0.5573
0.7552,-0.5409,-0.589
0.9585,-0.6871,-0.633
1.0999,-0.8741,-0.636
1.22,-1.1203,-0.7155
1.2189,-1.3556,-0.7925
1.1033,-1.5169,-0.8194
0.7812,-1.4766,-0.8133
0.209,-1.0831,-0.7779
-0.4987,-0.2769,-0.5118
-0.966,0.7759,-0.0118
-0.9808,1.8085,0.5577
-0.5744,2.5421,1.0525
0.1446,2.6303,1.5096
0.9612,2.0407,1.8816
1.3041,1.2584,2.0503
1.1495,0.5035,1.9369
0.8073,-0.0437,1.5802
0.4872,-0.4158,1.037
0.1612,-0.6284,0.3954
-0.2157,-0.797,-0.2381
-0.6093,-0.9946,-0.7519
-0.9303,-1.156,-1.034
-1.1468,-1.2927,-1.0347
-1.2119,-1.3453,-0.8336
-1.0896,-1.228,-0.5455
-0.7929,-0.9465,-0.243
-0.0732,-0.6811,0.5712
1.4334,-0.6786,2.2794
0.1344,0.18,1.0418
-1.0128,0.7504,0.0195
-0.8288,0.5611,-0.2851
-0.3603,0.2644,0.1705
-0.0678,0.1729,0.6338
-0.4004,0.0785,0.9187
-1.2518,-0.2638,0.597
-0.5158,-0.4876,-0.0515
0.0469,-0.6331,-0.542
-0.0796,-0.5117,-0.5625
0.3011,-0.4433,0.1295
0.0614,-0.5115,0.144
-0.2016,-0.623,0.2354
0.1392,-0.5981,0.2618
0.4471,-0.5016,0.1592
0.4846,-0.462,-0.1658
0.0917,-0.6203,-0.244
-0.1876,-0.5622,-0.1822
-0.4474,-0.5582,-0.0756
-0.5152,-0.5653,-0.0702
-0.8166,-0.3774,-0.0461
-0.7341,-0.3201,-0.0239
-0.619,-0.2479,0.1055
-0.4132,-0.1276,0.1705
-0.2748,0.0118,0.2273
-0.2069,0.0861,0.3947
-0.2459,0.0572,0.476
-0.1621,-0.0482,0.3574
-0.1612,-0.1028,0.152
-0.1301,-0.1831,0.0819
-0.0798,-0.2221,0.0274
-0.0313,-0.2151,0.003
-0.1312,-0.1598,-0.0126
-0.1567,-0.1712,0.0604
-0.1675,-0.2209,0.1652
-0.1515,-0.2112,0.2933
-0.094,-0.2382,0.4552
-0.1105,-0.1968,0.623
-0.1892,-0.1654,0.4695
-0.2825,-0.0982,0.2927
-0.2508,-0.1049,0.096
-0.2305,-0.1301,-0.054
-0.2462,-0.1427,-0.0858
-0.4282,-0.1304,-0.0833
-0.3904,-0.1866,-0.1015
-0.3868,-0.2203,-0.1191
-0.4078,-0.2412,-0.1238
-0.3404,-0.2423,-0.0215
-0.206,-0.2482,0.1821
-0.0859,-0.2498,0.3418
-0.0568,-0.204,0.3814
-0.1,-0.1708,0.3823
-0.0738,-0.1813,0.3828
-0.0256,-0.2046,0.3999
-0.0054,-0.1978,0.4194
-0.0179,-0.1582,0.4097
-0.0198,-0.1912,0.3705
-0.0881,-0.1817,0.3185
-0.1829,-0.1775,0.3254
-0.1989,-0.1808,0.319
-0.2037,-0.2107,0.2559
-0.2576,-0.2551,0.2368
-0.226,-0.2521,0.3146
-0.1586,-0.2134,0.2951
-0.1389,-0.2397,0.2379
-0.1019,-0.2278,0.1884
-0.1318,-0.214,0.2213
-0.1763,-0.2247,0.2795
-0.1633,-0.248,0.2911
-0.1815,-0.2264,0.2514
-0.1809,-0.1789,0.2822
-0.1327,-0.1631,0.3289
-0.1085,-0.1744,0.2859
-0.077,-0.1549,0.2078
-0.1076,-0.1238,0.1185
-0.1288,-0.1217,0.0945
-0.1358,-0.1295,0.1143
-0.1336,-0.1594,0.1807
-0.1315,-0.1584,0.1638
-0.0863,-0.1575,0.097
-0.0845,-0.1139,0.1051
-0.1118,-0.0896,0.1472
-0.077,-0.0795,0.0429
-0.0005,-0.0584,-0.2631
-0.2218,-0.0563,-0.6721
-0.2969,-0.155,-0.5461
-0.257,-0.2224,-0.0799
0.0622,-0.3431,0.8711
0.2561,-0.2087,1.0481
0.3074,-0.0377,0.4474
0.836,,
0.2363,-0.3401,-0.8615
0.0734,-0.2677,-0.6303
-0.084,-0.1525,-0.2425
-0.2275,-0.0635,0.2454
-0.1717,-0.1385,0.4069
0.0851,-0.1348,0.3641
0.0441,-0.1937,0.2896
-0.0395,-0.1889,0.0895
0.0546,-0.1787,-0.1955
0.1971,-0.2316,-0.4357
0.2642,-0.2742,-0.4579
0.2784,-0.344,-0.3058
0.3369,-0.3985,-0.0248
0.435,-0.4688,0.32
0.4344,-0.4972,0.7555
0.3324,-0.5785,0.8488
0.0608,-0.5129,0.4935
0.0999,-0.3907,1.2513
0.2888,-0.3993,1.3125
0.3937,-0.518,1.3685
0.4393,-0.7834,1.0549
0.3434,-0.7482,0.6569
0.4361,-0.6324,0.3654
0.5947,-0.5277,0.083
0.7516,-0.5227,-0.0604
0.8512,-0.618,-0.0046
0.9594,-0.7333,0.0901
1.0779,-0.8192,0.174
1.1551,-0.8432,0.2589
1.1477,-0.8136,0.2171
1.0237,-0.7553,-0.2151
0.7504,-0.5357,0.4758
0.8553,-0.5258,0.6275
0.9149,-0.4822,0.9311
0.8033,-0.5396,1.1244
0.7783,-0.6397,1.107
0.652,-0.6902,0.9861
0.6155,-0.6736,0.931
0.6564,-0.6068,0.9585
0.7395,-0.6174,0.9376
0.7745,-0.6252,0.8145
0.8135,-0.6188,0.6134
0.7854,-0.5842,0.2905
0.7667,-0.4189,0.1873
0.8153,-0.3196,0.1871
0.6844,-0.2845,0.2159
0.523,-0.1837,0.1431
0.4184,-0.0391,-0.0572
0.4372,0.0082,-0.2015
0.5699,-0.0098,-0.2917
0.6761,-0.0575,-0.2733
0.7359,-0.156,-0.1466
0.784,-0.2212,0.0783
0.8512,-0.272,0.3263
0.838,-0.2544,0.5159
0.7492,-0.2584,0.3103
0.6372,-0.1117,0.55
0.5292,-0.0081,0.7599
0.2927,0.1168,0.7774
0.1298,0.1565,1.0022
0.1871,0.1095,0.8943
0.393,0.0212,0.5858
0.6356,-0.0418,0.2874
0.7169,-0.1143,0.1615
0.7075,-0.1457,0.0766
0.7429,-0.1557,0.0121
0.8135,-0.171,-0.0055
0.9248,-0.1797,-0.2041
0.7796,-0.084,0.033
0.5554,0.0111,0.2305
0.3729,0.1144,0.3716
0.2741,0.1853,0.5227
0.3611,0.2307,0.3886
0.3857,0.207,0.0772
0.4826,0.1249,-0.2316
0.6406,-0.0076,-0.434
0.8248,-0.1284,-0.4629
0.9602,-0.199,-0.3869
1.0163,-0.3159,-1.576
1.0083,-0.174,-1.4218
1.0602,-0.1538,-0.5222
0.8312,0.0231,-0.5296
0.5966,0.1643,0.6183
0.4323,0.3907,1.7126
0.2027,0.6524,2.1398
-0.2991,0.5479,1.5884
0.2839,0.4653,0.9688
0.6481,0.3144,0.7426
0.7668,0.1999,0.1985
0.8854,0.1724,-0.2689
0.9503,0.1596,-0.5079
0.9882,0.1527,-0.5847
1.0202,0.2041,-0.517
0.9029,0.2712,-0.3641
0.786,0.3395,-0.2853
0.685,0.4025,-0.2822
0.6064,0.4058,-0.2701
0.6029,0.3723,-0.2868
0.6113,0.3463,-0.2073
0.6152,0.3007,0.0184
0.5887,0.2687,0.2374
0.579,0.2481,0.316
0.5728,0.2709,0.3381
0.5693,0.3061,0.3042
0.5694,0.3084,0.3341
0.6087,0.3546,0.442
0.6557,0.4107,0.5467
0.7774,0.5671,0.508
0.9668,0.7304,0.2492
1.0921,0.8212,0.0043
1.0542,0.7843,-0.1205
0.9344,0.6076,-0.0994
0.892,0.4613,0.0301
0.9134,0.3892,0.0863
0.9935,0.3013,-1.7858
0.3157,0.7542,-1.0244
0.1817,0.5336,0.3208
0.0579,0.3521,1.3435
-0.6071,0.3062,2.7784
-1.0481,0.2642,2.5383
-0.4812,0.4127,1.9314
-0.2428,0.3349,1.7617
-0.145,0.1726,1.1458
0.0489,0.0282,0.6607
0.4381,-0.1615,0.2757
0.802,-0.3854,-0.0381
1.0593,-0.5878,-0.2789
1.183,-0.7412,-0.4295
1.1967,-0.7767,-0.4813
1.1072,-0.718,-0.5096
0.9717,-0.6028,-0.535
0.8176,-0.471,-0.5847
0.6527,-0.3982,-0.6027
0.4709,-0.3587,-0.5739
0.2712,-0.3553,-0.4926
0.1121,-0.3616,-0.4015
-0.0818,-0.3642,-0.2662
-0.2495,-0.3976,-0.1284
-0.3672,-0.509,0.0425
-0.4038,-0.6245,0.3333
-0.339,-0.6998,0.6328
-0.2522,-0.7248,0.7803
-0.2016,-0.7426,0.8163
-0.2599,-0.669,0.7499
-0.351,-0.6282,0.5826
-0.3943,-0.6164,0.3923
-0.3864,-0.6319,0.232
-0.3337,-0.6584,0.102
-0.3049,-0.6414,0.0961
-0.2918,-0.619,0.1681
-0.3263,-0.5835,0.2691
-0.3948,-0.5671,0.3496
-0.4773,-0.5562,0.3224
-0.4724,-0.5324,0.2249
-0.4763,-0.5356,-0.0049
-0.5119,-0.4913,-0.1564
-0.6078,-0.4258,-0.2415
-0.692,-0.3078,-0.3033
-0.7261,-0.2166,-0.3321
-0.7074,-0.1664,-0.2274
-0.6099,-0.1685,-0.1235
-0.5179,-0.2485,-0.0354
-0.4585,-0.358,0.0607
-0.4415,-0.4733,0.196
-0.4202,-0.502,0.2564
-0.3928,-0.5097,0.3097
-0.3043,-0.5077,0.3761
-0.3017,-0.5523,0.2766
-0.1884,-0.494,0.1437
-0.0542,-0.4558,-0.0988
0.0468,-0.4434,-0.2278
0.1315,-0.4432,-0.3343
0.1463,-0.4386,-0.3823
0.1513,-0.403,-0.3578
0.1577,-0.4007,-0.3547
0.1773,-0.4015,-0.3977
0.1869,-0.4019,-0.485
0.1167,-0.3483,-0.5502
-0.0233,-0.2569,-0.5337
-0.1432,-0.1952,-0.4833
-0.1969,-0.1267,-0.4926
-0.1632,-0.0846,-0.5976
-0.1714,-0.0469,-0.6786
-1.3013,0.3219,-0.3881
-0.4302,0.458,-0.4203
-0.1059,0.4152,-0.431
-0.5746,0.2765,-0.2213
-0.4415,0.0738,-0.0243
-0.2272,-0.0724,0.033
-0.0003,-0.2213,-0.0542
0.156,-0.3635,-0.2187
0.209,-0.4378,-0.3209
0.1872,-0.4013,-0.2316
0.1592,-0.3121,-0.1109
0.1421,-0.2311,-0.0611
0.1095,-0.1656,-0.1398
0.0774,-0.089,-0.2009
-0.0216,0.0815,-0.188
-0.2437,0.3056,-0.0682
-0.4783,0.5405,0.2275
-0.5198,0.6011,0.2814
-0.4124,0.5282,0.1377
-0.3297,0.3448,0.3319
-0.1584,0.2745,0.1906
-0.0486,0.3484,0.0088
-0.0057,0.3541,-0.1299
0.0054,0.371,-0.0345
-0.1258,0.4658,0.1368
-0.3676,0.6025,0.2065
-0.5334,0.7273,0.3259
-0.6439,0.7772,0.4568
-0.7662,0.7798,0.4441
-0.7704,0.7273,0.4704
-0.676,0.7251,0.341
-0.69,0.7189,0.2178
-0.7716,0.6839,0.0882
-2.0309,0.5819,-0.9124
-0.6611,0.8948,0.1836
0.1859,0.7144,0.5608
-0.1305,0.4957,-0.0774
-0.1564,0.3973,-0.0107
-0.1432,0.313,0.032
-0.0685,0.3521,-0.0506
-0.0044,0.4462,-0.0937
0.0213,0.5338,-0.0834
-0.1424,0.6143,-0.0145
-0.0911,0.4679,0.2647
-0.0276,0.2018,0.5958
0.0063,-0.0742,0.8915
0.0108,-0.2553,1.0012
0.0282,-0.3742,0.9743
0.0448,-0.432,0.7812
0.0575,-0.4924,0.4955
0.0288,-0.515,0.2083
0.0732,-0.5025,-0.0343
0.1112,-0.5038,-0.1814
0.0949,-0.5101,-0.2733
0.0573,-0.5026,-0.3336
0.0586,-0.4794,-0.422
0.0492,-0.4284,-0.5121
0.0195,-0.4197,-0.5676
-0.0011,-0.444,-0.5597
0.0297,-0.473,-0.5069
0.0822,-0.4762,-0.3251
0.1832,-0.5357,-0.0999
0.2602,-0.574,0.0892
0.2946,-0.6018,0.222
0.3392,-0.6004,0.3093
0.3701,-0.5916,0.364
0.3415,-0.5384,0.4352
0.3066,-0.5656,0.5539
0.3231,-0.5921,0.6798
0.3688,-0.6383,0.7058
0.4187,-0.6326,0.5753
0.5482,-0.6077,0.3026
0.6174,-0.5805,-0.1877
0.5263,-0.4931,-0.6099
0.0942,-0.2697,-1.1117
-0.256,-0.1199,-0.0492
-0.4493,-0.0121,0.6853
-0.4161,0.0468,1.222
0.2329,-0.1429,1.1832
1.1279,-0.5144,0.2549
1.508,-0.9347,-0.4865
1.3894,-1.1796,-0.6212
1.0444,-1.0774,-0.1794
0.6343,-0.6871,0.5023
0.4847,-0.2817,0.9597
0.6043,-0.1146,1.0243
0.6409,-0.1692,0.9641
0.6141,-0.348,0.9457
0.7279,-0.4527,0.8771
0.7965,-0.4526,0.7622
0.6493,-0.4305,0.5908
0.4879,-0.3715,0.4945
0.5458,-0.3476,0.5332
0.6731,-0.3231,0.6425
0.6846,-0.3435,0.6812
0.6224,-0.3822,0.7086
0.6054,-0.3446,0.7451
0.6291,-0.1066,0.7621
0.5082,0.1092,1.3386
0.021,-0.0494,2.2226
0.4127,-0.317,1.2965
0.8944,-0.9362,0.6389
1.4983,-1.5189,0.0428
1.9522,-1.5001,-0.1852
2.2075,-1.5537,-0.207
2.2719,-1.5491,-0.1136
2.2589,-1.6489,0.2983
2.3105,-1.9566,0.8827
2.5092,-2.0774,1.1524
2.576,-1.9859,1.0621
2.4661,-1.9197,0.7986
2.2935,-1.7744,0.0533
2.1549,-1.3169,-1.135
1.9,-0.7925,-2.2522
1.7931,-0.2255,-3.1447
1.2469,0.7219,-3.6382
-6.3354,4.0601,-0.0388
-9.4059,5.0341,1.1879
-3.9355,3.7026,0.5359
0.2552,3.1073,0.6803
2.1432,1.2831,0.0352
1.4502,-0.207,-0.8676
-0.2858,-1.0526,-0.0855
-1.1513,-1.591,0.7184
1.1837,-3.3636,1.9804
4.6022,-3.7977,4.1431
3.3526,-2.521,0.7332
2.1262,-2.111,-1.3425
0.107,-1.4235,-1.5379
-1.3259,-0.0802,-0.7852
-3.3033,0.9568,-1.6604
-2.2282,0.7481,-0.4859
0.1721,-0.6132,0.6299
1.7246,-1.0481,0.2447
2.1801,-1.2778,0.46
1.4006,-0.3168,0.7696
1.5069,-0.761,1.0245
-0.0705,0.7087,0.2456
0.9313,0.3453,0.129
1.0937,-0.7682,1.0611
1.1031,-1.1096,-1.0554
1.2184,-0.4637,-0.4847
1.1954,-0.7164,-0.386
0.8965,-1.3039,-0.4131
0.5669,-1.5507,-0.5203
0.3379,-1.7444,-0.7378
0.1497,-1.9202,-0.8334
-0.0003,-1.9745,-1.1431
-0.2467,-1.9308,-1.5299
0.3011,-2.9435,-1.4215
0.4849,-4.254,-1.9405
-0.089,-3.7954,-2.6927
-0.433,-3.3758,-2.8078
-1.0194,-2.9381,-2.3781
-1.0788,-2.6895,-1.8819
-1.3068,-2.3974,-1.5076
-1.4173,-2.366,-0.862
-1.3895,-2.3104,-0.3074
-1.1899,-2.1686,0.254
-1.2547,-1.6507,0.8665
-1.1749,-1.3536,1.565
